,ip,time,method,url,status,size,user_agent
3659,196.251.86.135,2025-04-19 01:11:50+01:00,GET,/plugins/content/apismtp/apismtp.php?test=hello,403,17034,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3660,196.251.86.135,2025-04-19 01:11:50+01:00,POST,/alfacgiapi/perl.alfa,403,17034,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3661,196.251.86.135,2025-04-19 01:11:50+01:00,GET,/wp-content/plugins/apikey/apikey.php.suspected?test=hello,403,17034,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3662,196.251.86.135,2025-04-19 01:11:50+01:00,GET,/plugins/content/apismtp/apismtp.php.suspected?test=hello,403,17034,"Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3663,84.203.1.217,2025-04-19 01:11:51+01:00,POST,/?wordfence_syncAttackData=1745021510.2955,499,0,WordPress/6.8; https://website.local.lan
3664,84.203.1.217,2025-04-19 01:11:51+01:00,POST,/?wordfence_syncAttackData=1745021510.3758,499,0,WordPress/6.8; https://website.local.lan
3665,196.251.86.135,2025-04-19 01:11:51+01:00,POST,/wp-plain.php,404,28512,"Mozilla/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3666,196.251.86.135,2025-04-19 01:11:52+01:00,GET,/qmltvcwj.php?Fox=d3wL7,404,28513,"Mozilla/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
3667,84.203.1.217,2025-04-19 01:11:52+01:00,POST,/wp-cron.php?doing_wp_cron=1745021511.3756599426269531250000,499,0,WordPress/6.8; https://website.local.lan
3668,196.251.86.135,2025-04-19 01:11:52+01:00,GET,/wp-content/plugins/fix/up.php,404,39569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
3669,47.130.20.148,2025-04-19 01:19:53+01:00,GET,/wp-content/gallery/co-kerry-ireland/thumbs/thumbs_MG_4823-thumb.jpg,200,42437,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3670,84.203.1.217,2025-04-19 01:29:22+01:00,POST,/wp-cron.php?doing_wp_cron=1745022561.5966639518737792968750,499,0,WordPress/6.8; https://website.local.lan
3671,195.191.219.132,2025-04-19 01:29:22+01:00,GET,/robots.txt,200,132,Mozilla/5.0 (compatible; MJ12bot/v2.0.0; http://mj12bot.com/)
3672,195.191.219.132,2025-04-19 01:29:23+01:00,GET,/,200,9225,Mozilla/5.0 (compatible; MJ12bot/v2.0.0; http://mj12bot.com/)
3673,84.203.1.217,2025-04-19 01:31:38+01:00,POST,/wp-cron.php?doing_wp_cron=1745022697.5899140834808349609375,499,0,WordPress/6.8; https://website.local.lan
3674,195.191.219.133,2025-04-19 01:31:38+01:00,GET,/robots.txt,200,132,Mozilla/5.0 (compatible; MJ12bot/v2.0.0; http://mj12bot.com/)
3675,195.191.219.133,2025-04-19 01:31:39+01:00,GET,/a.html,404,7384,Mozilla/5.0 (compatible; MJ12bot/v2.0.0; http://mj12bot.com/)
3676,18.139.247.193,2025-04-19 01:46:57+01:00,GET,/wp-content/gallery/cappadocia-turkey/thumbs/thumbs_raw__MG_8661-thumb.jpg,200,22190,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3677,52.74.196.124,2025-04-19 01:48:17+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1866-thumb.jpg,200,63340,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3678,66.249.66.200,2025-04-19 02:12:11+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/raw__MG_6790-thumb.jpg,200,118854,Googlebot-Image/1.0
3679,54.255.218.6,2025-04-19 02:19:36+01:00,GET,/wp-content/gallery/co-clare/thumbs/thumbs_MG_5019-thumb.jpg,200,45856,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3680,54.151.138.69,2025-04-19 02:22:03+01:00,GET,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f222818288-thumb.jpg,200,31659,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3681,54.254.87.89,2025-04-19 03:57:57+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6770-thumb.jpg,200,32714,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3682,84.203.1.217,2025-04-19 04:43:15+01:00,POST,/wp-cron.php?doing_wp_cron=1745034194.4138369560241699218750,499,0,WordPress/6.8; https://website.local.lan
3683,152.228.220.143,2025-04-19 04:43:15+01:00,GET,/photography/index.php/rss/feed/gallery/album/1,301,0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
3684,84.203.1.217,2025-04-19 04:43:16+01:00,POST,/wp-admin/admin-ajax.php?action=wordfence_testAjax,200,12,WordPress/6.8; https://website.local.lan
3685,152.228.220.143,2025-04-19 04:43:16+01:00,GET,/photography/rss/feed/gallery/album/1,404,8744,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36"
3686,84.203.1.217,2025-04-19 04:43:17+01:00,GET,/wp-admin/admin-ajax.php?action=wordfence_doScan&isFork=0&scanMode=quick&cronKey=7f04057e79f09cf1309b426ddaa5c6e7&signature=8be91b5e4e649599dd78198e6d0beb1cdf6ffe59c40e037db47f12079b0ae691,499,0,WordPress/6.8; https://website.local.lan
3687,54.251.197.106,2025-04-19 04:45:06+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1864-thumb.jpg,200,53309,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3688,47.130.73.217,2025-04-19 04:47:40+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1823-thumb.jpg,200,56805,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3689,3.1.35.115,2025-04-19 04:53:05+01:00,GET,/wp-content/gallery/cappadocia-turkey/thumbs/thumbs_raw__MG_8748-thumb.jpg,200,42245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3690,84.203.1.217,2025-04-19 04:57:29+01:00,POST,/wp-cron.php?doing_wp_cron=1745035048.3700680732727050781250,499,0,WordPress/6.8; https://website.local.lan
3691,13.215.86.21,2025-04-19 04:57:29+01:00,GET,/wp-content/gallery/commodore-joystick/mg_9852-thumb.jpg,404,39517,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3692,54.179.3.9,2025-04-19 05:36:38+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6753-thumb.jpg,200,18141,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3693,13.215.215.117,2025-04-19 05:52:13+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6638-thumb.jpg,200,32447,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3694,52.220.213.154,2025-04-19 05:55:16+01:00,GET,/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_raw__MG_0831-thumb.jpg,200,18654,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3695,13.215.215.117,2025-04-19 05:59:23+01:00,GET,/wp-content/gallery/gwenael-kerleo/thumbs/thumbs_f223122352-thumb.jpg,200,16060,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3696,84.203.1.217,2025-04-19 06:02:42+01:00,POST,/wp-cron.php?doing_wp_cron=1745038961.0252211093902587890625,200,0,WordPress/6.8; https://website.local.lan
3697,17.241.219.138,2025-04-19 06:02:42+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
3698,17.241.219.138,2025-04-19 06:02:42+01:00,GET,/travelmap/,200,8057,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
3699,52.220.55.39,2025-04-19 06:03:17+01:00,GET,/wp-content/gallery/co-mayo-ireland/thumbs/thumbs_raw__MG_6993-thumb.jpg,200,49265,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3700,54.255.95.46,2025-04-19 06:15:06+01:00,GET,/wp-content/gallery/concert-in-milan-italy/thumbs/thumbs_mg_1801-thumb.jpg,200,48496,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3701,84.203.1.217,2025-04-19 06:17:13+01:00,POST,/wp-cron.php?doing_wp_cron=1745039832.9603168964385986328125,200,0,WordPress/6.8; https://website.local.lan
3702,66.249.66.200,2025-04-19 06:17:13+01:00,GET,/,200,9225,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.95 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
3703,66.249.65.32,2025-04-19 06:54:54+01:00,GET,/wp-content/gallery/concert-in-anaheim-ca/raw__MG_4108-thumb.jpg,200,875328,Googlebot-Image/1.0
3704,84.203.1.217,2025-04-19 07:00:09+01:00,POST,/wp-cron.php?doing_wp_cron=1745042408.4993500709533691406250,200,0,WordPress/6.8; https://website.local.lan
3705,114.119.155.239,2025-04-19 07:00:09+01:00,GET,/robots.txt,200,132,Mozilla/5.0 (compatible;PetalBot;+https://webmaster.petalsearch.com/site/petalbot)
3706,84.203.1.217,2025-04-19 07:07:33+01:00,POST,/wp-cron.php?doing_wp_cron=1745042852.2943580150604248046875,200,0,WordPress/6.8; https://website.local.lan
3707,51.68.11.191,2025-04-19 07:07:33+01:00,GET,/,200,45519,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
3708,52.220.166.63,2025-04-19 07:24:15+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6756-thumb.jpg,200,20107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3709,54.254.35.214,2025-04-19 07:25:37+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6786-thumb.jpg,200,30354,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3710,84.203.1.217,2025-04-19 07:28:45+01:00,POST,/wp-cron.php?doing_wp_cron=1745044125.1651530265808105468750,200,0,WordPress/6.8; https://website.local.lan
3711,199.47.82.19,2025-04-19 07:28:45+01:00,GET,/robots.txt,200,132,Turnitin (https://bit.ly/2UvnfoQ)
3712,199.47.82.19,2025-04-19 07:28:45+01:00,GET,/music/nggallery/album/alan-stivell/page/4,200,11181,Turnitin (https://bit.ly/2UvnfoQ)
3713,199.47.82.19,2025-04-19 07:28:46+01:00,GET,/music/nggallery/album/alan-stivell/page/5,200,11192,Turnitin (https://bit.ly/2UvnfoQ)
3714,199.47.82.19,2025-04-19 07:28:46+01:00,GET,/music/nggallery/album/alan-stivell/page/6,200,11154,Turnitin (https://bit.ly/2UvnfoQ)
3715,199.47.82.19,2025-04-19 07:28:47+01:00,GET,/music/nggallery/album/alan-stivell/page/7,200,11162,Turnitin (https://bit.ly/2UvnfoQ)
3716,199.47.82.19,2025-04-19 07:28:47+01:00,GET,/music/nggallery/album/folkstone/page/4,200,11165,Turnitin (https://bit.ly/2UvnfoQ)
3717,199.47.82.19,2025-04-19 07:28:48+01:00,GET,/music/nggallery/album/folkstone/page/5,200,11159,Turnitin (https://bit.ly/2UvnfoQ)
3718,199.47.82.19,2025-04-19 07:28:48+01:00,GET,/music/nggallery/album/folkstone/page/6,200,11166,Turnitin (https://bit.ly/2UvnfoQ)
3719,199.47.82.19,2025-04-19 07:28:49+01:00,GET,/music/nggallery/album/folkstone/page/7,200,11172,Turnitin (https://bit.ly/2UvnfoQ)
3720,199.47.82.19,2025-04-19 07:28:49+01:00,GET,/music/nggallery/album/folkstone/page/8,200,11171,Turnitin (https://bit.ly/2UvnfoQ)
3721,199.47.82.19,2025-04-19 07:28:50+01:00,GET,/music/nggallery/album/the-dublin-legends/page/4,200,11211,Turnitin (https://bit.ly/2UvnfoQ)
3722,199.47.82.19,2025-04-19 07:28:50+01:00,GET,/music/nggallery/album/the-dublin-legends/page/5,200,11205,Turnitin (https://bit.ly/2UvnfoQ)
3723,199.47.82.19,2025-04-19 07:28:51+01:00,GET,/music/nggallery/loreena-mckennitt/loreena-mckennitt/page/1,200,11266,Turnitin (https://bit.ly/2UvnfoQ)
3724,199.47.82.19,2025-04-19 07:28:52+01:00,GET,/ngg_tag/clare/nggallery/page/1,200,10236,Turnitin (https://bit.ly/2UvnfoQ)
3725,199.47.82.19,2025-04-19 07:28:52+01:00,GET,/ngg_tag/ibex/nggallery/page/1,200,10088,Turnitin (https://bit.ly/2UvnfoQ)
3726,199.47.82.19,2025-04-19 07:28:53+01:00,GET,/ngg_tag/ireland/nggallery/page/1,200,10243,Turnitin (https://bit.ly/2UvnfoQ)
3727,199.47.82.19,2025-04-19 07:28:53+01:00,GET,/ngg_tag/moher/nggallery/page/1,200,10240,Turnitin (https://bit.ly/2UvnfoQ)
3728,199.47.82.19,2025-04-19 07:28:53+01:00,GET,/travels/nggallery/ireland/co-clare-ireland/page/1,200,11333,Turnitin (https://bit.ly/2UvnfoQ)
3729,199.47.82.19,2025-04-19 07:28:54+01:00,GET,/travels/nggallery/ireland/co-clare-ireland/page/2,200,10198,Turnitin (https://bit.ly/2UvnfoQ)
3730,199.47.82.19,2025-04-19 07:28:54+01:00,GET,/travels/nggallery/ireland/co-kerry-ireland/page/1,200,11383,Turnitin (https://bit.ly/2UvnfoQ)
3731,199.47.82.19,2025-04-19 07:28:55+01:00,GET,/travels/nggallery/ireland/co-kerry-ireland/page/2,200,10456,Turnitin (https://bit.ly/2UvnfoQ)
3732,199.47.82.19,2025-04-19 07:28:55+01:00,GET,/travels/nggallery/ireland/co-mayo-ireland/page/1,200,11403,Turnitin (https://bit.ly/2UvnfoQ)
3733,199.47.82.19,2025-04-19 07:28:56+01:00,GET,/travels/nggallery/ireland/co-mayo-ireland/page/2,200,10113,Turnitin (https://bit.ly/2UvnfoQ)
3734,199.47.82.19,2025-04-19 07:28:56+01:00,GET,/travels/nggallery/turkey/cappadocia-turkey/page/1,200,11372,Turnitin (https://bit.ly/2UvnfoQ)
3735,199.47.82.19,2025-04-19 07:28:57+01:00,GET,/travels/nggallery/turkey/cappadocia-turkey/page/2,200,11378,Turnitin (https://bit.ly/2UvnfoQ)
3736,199.47.82.19,2025-04-19 07:28:57+01:00,GET,/travels/nggallery/turkey/cappadocia-turkey/page/3,200,10183,Turnitin (https://bit.ly/2UvnfoQ)
3737,66.249.65.46,2025-04-19 07:39:54+01:00,GET,/wp-content/gallery/concert-in-busto-arsizio-italy/raw__MG_1441-thumb.jpg,200,277572,Googlebot-Image/1.0
3738,84.203.1.217,2025-04-19 07:44:53+01:00,POST,/wp-cron.php?doing_wp_cron=1745045092.8604750633239746093750,200,0,WordPress/6.8; https://website.local.lan
3739,176.62.170.213,2025-04-19 07:44:53+01:00,GET,/wp-config,404,28469,-
3740,84.203.1.217,2025-04-19 08:57:21+01:00,POST,/wp-cron.php?doing_wp_cron=1745049440.8639650344848632812500,200,0,WordPress/6.8; https://website.local.lan
3741,4.227.36.25,2025-04-19 08:57:21+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
3742,84.203.1.217,2025-04-19 08:58:17+01:00,POST,/wp-cron.php?doing_wp_cron=1745049497.4465179443359375000000,200,0,WordPress/6.8; https://website.local.lan
3743,4.227.36.25,2025-04-19 08:58:17+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
3744,84.203.1.217,2025-04-19 08:59:02+01:00,POST,/wp-cron.php?doing_wp_cron=1745049541.8649420738220214843750,499,0,WordPress/6.8; https://website.local.lan
3745,20.171.207.104,2025-04-19 08:59:02+01:00,GET,/projects/ffRadiusLib/,404,7384,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
3746,47.130.72.203,2025-04-19 09:10:44+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6787-thumb.jpg,200,28314,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3747,13.228.88.208,2025-04-19 09:22:37+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/thumbs/thumbs_raw__MG_7817-raw__MG_7821-thumb.jpg,200,35745,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3748,54.251.56.172,2025-04-19 09:39:33+01:00,GET,/wp-content/gallery/karlstejn-czech-republic/thumbs/thumbs_landscape8-thumb.jpg,200,31820,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3749,54.251.56.172,2025-04-19 09:54:41+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6783-thumb.jpg,200,13728,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3750,3.1.232.118,2025-04-19 09:55:20+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/thumbs/thumbs_raw__MG_0416-thumb.jpg,200,44570,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3751,84.203.1.217,2025-04-19 09:55:29+01:00,POST,/wp-cron.php?doing_wp_cron=1745052929.1357369422912597656250,200,0,WordPress/6.8; https://website.local.lan
3752,54.36.148.161,2025-04-19 09:55:29+01:00,GET,/robots.txt,200,132,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)
3753,52.220.166.63,2025-04-19 10:06:14+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6824-thumb.jpg,200,19451,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3754,3.1.172.206,2025-04-19 10:06:44+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6733-thumb.jpg,200,17988,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3755,84.203.1.217,2025-04-19 10:22:23+01:00,POST,/wp-cron.php?doing_wp_cron=1745054542.7619960308074951171875,200,0,WordPress/6.8; https://website.local.lan
3756,40.77.167.181,2025-04-19 10:22:23+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
3757,84.203.1.217,2025-04-19 10:22:34+01:00,POST,/wp-cron.php?doing_wp_cron=1745054554.6971099376678466796875,200,0,WordPress/6.8; https://website.local.lan
3758,40.77.167.58,2025-04-19 10:22:34+01:00,GET,/sitemap.xml,301,0,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
3759,40.77.167.58,2025-04-19 10:22:35+01:00,GET,/sitemap_index.xml,200,339,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
3760,40.77.167.28,2025-04-19 10:22:40+01:00,GET,/sitemap_index.xml,200,339,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
3761,13.228.74.91,2025-04-19 10:29:33+01:00,GET,/wp-content/gallery/altan-20070929-busto-arsizio/thumbs/thumbs_raw__MG_6785-thumb.jpg,200,32005,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3762,84.203.1.217,2025-04-19 10:47:35+01:00,POST,/wp-cron.php?doing_wp_cron=1745056054.6085999011993408203125,200,0,WordPress/6.8; https://website.local.lan
3763,52.167.144.171,2025-04-19 10:47:35+01:00,GET,/ngg_tag-sitemap.xml,200,436,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
3764,84.203.1.217,2025-04-19 11:02:59+01:00,POST,/wp-cron.php?doing_wp_cron=1745056978.9586288928985595703125,200,0,WordPress/6.8; https://website.local.lan
3765,194.163.183.30,2025-04-19 11:03:00+01:00,GET,/wp-content/plugins/iwjob/assets/css/style.css,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1"
3766,194.163.183.30,2025-04-19 11:03:01+01:00,GET,/wp-content/themes/golo/style.css,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1"
3767,84.203.1.217,2025-04-19 11:03:03+01:00,POST,/?wordfence_syncAttackData=1745056982.3524,200,0,WordPress/6.8; https://website.local.lan
3768,194.163.183.30,2025-04-19 11:03:03+01:00,GET,/wp-content/plugins/suretriggers/readme.txt,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1"
3769,194.163.183.30,2025-04-19 11:03:04+01:00,GET,/wp-content/themes/civi/style.css,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1"
3770,194.163.183.30,2025-04-19 11:03:06+01:00,GET,/wp-content/themes/jobcareer/style.css,404,8744,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1"
3771,3.1.172.206,2025-04-19 11:12:08+01:00,GET,/wp-content/gallery/valgrisenche-val-daosta-italy/thumbs/thumbs_raw__MG_0468-thumb.jpg,200,43621,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36"
3772,84.203.1.217,2025-04-19 11:27:03+01:00,POST,/wp-cron.php?doing_wp_cron=1745058422.2081179618835449218750,499,0,WordPress/6.8; https://website.local.lan
3773,20.171.207.104,2025-04-19 11:27:03+01:00,GET,/projects/JEvaluator/,404,7384,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; GPTBot/1.2; +https://openai.com/gptbot)"
3774,84.203.1.217,2025-04-19 12:01:48+01:00,POST,/wp-cron.php?doing_wp_cron=1745060507.4051299095153808593750,499,0,WordPress/6.8; https://website.local.lan
3775,35.215.119.79,2025-04-19 12:01:48+01:00,GET,/,200,9225,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.3; rb.gy/qyzae5) Chrome/124.0.0.0 Safari/537.36"
3776,35.215.119.79,2025-04-19 12:01:51+01:00,GET,/robots.txt,200,132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.3; rb.gy/qyzae5) Chrome/124.0.0.0 Safari/537.36"
3777,35.215.119.79,2025-04-19 12:01:53+01:00,GET,/retrocomputing/,200,7614,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.3; rb.gy/qyzae5) Chrome/124.0.0.0 Safari/537.36"
3778,35.215.119.79,2025-04-19 12:01:54+01:00,GET,/contacts/,200,9088,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.3; rb.gy/qyzae5) Chrome/124.0.0.0 Safari/537.36"
3779,35.215.119.79,2025-04-19 12:01:54+01:00,GET,/ads.txt,404,7384,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko; compatible; BW/1.3; rb.gy/qyzae5) Chrome/124.0.0.0 Safari/537.36"
